member_id,item_id,score,subscription_start,subscription_end
kittredge-eleanor-hayden,stacpoole-stories-east-west,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,millin-coming-lord,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,schnitzler-fraulein-else,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,mayo-slaves-gods,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,oriordan-young-lady-dazincourt,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,landor-imaginary-conversations,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,lewis-art-ruled,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,warre-cornish-jane-austen,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,babbitt-criticism-america-function,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,maynard-best-poets-english,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,buchan-dancing-floor,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,fletcher-scarhaven-keep,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,maxwell-fernande,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,hyslop-great-abnormals,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,van-vechten-peter-whiffle,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,stern-jack-amanory,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,henry-strictly-business,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,crofts-inspector-frenchs-case,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,hergesheimer-tampico,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,galsworthy-plays-fifth-series,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,van-vechten-nigger-heaven,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,glaspell-fidelity,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,ostenso-mad-carews,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,carswell-open-door,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,georgian-poetry,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,benson-sentimentalists,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,garnett-go-must,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,leroux-mystery-yellow-room,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,lawrence-boy-bush,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,sandburg-rootabaga-stories,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,fletcher-isles-illusion-letters,3.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,newton-travel-travellers-middle,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,hemingway-torrents-spring,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,coulton-life-middle-ages,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,eagle-books-general-second,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,obrien-best-short-stories-1927,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,wells-soul-bishop,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,kipling-stalky-co,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,sitwell-hundred-one-harlequins,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,undergrowth,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,molnar-fashions-men-swan,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,jonson-ben-jonson-man,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,abercrombie-speculative-dialogues,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,russell-practice-theory-bolshevism,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,asquith-octavia,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,lowes-convention-revolt-poetry,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,bryher-development,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,ervine-parnell,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,hunt-flurried-years,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,ohiggins-detective-duff-unravels,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,ferber-big,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,bax-upstream-drama-three,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,baring-triangle-passages-three,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,carpenter-psychology-poet-shelley,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,le-queux-lawless-hand,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,stevenson-letters-robert-louis,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,obrien-best-short-stories-1928,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,burnett-sara-crewe-happened,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,andersen-nexo-ditte-daughter-man,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,deeping-old-pybus,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,granville-barker-waste-play-four,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,dostoyevsky-honest-thief,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,james-diary-man-fifty,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,fisher-brimming-cup,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,eliot-adam-bede,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,wells-salvaging-civilization-probable,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,baring-coat-without-seam,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,marriott-isle-dead-ships,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,walt-whitmans-poems,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,james-author-beltraffio,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,zola-nana,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,spinoza,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,meynell-alice-meynell-memoir,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,goblet-dalviella-migration-symbols,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,orr-life-letters-robert,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,kaye-smith-joanna-godden-married,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,stopes-married-love-love,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,beresford-candidate-truth,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,graeme-passion-murder-mystery,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,hull-sheik,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,new-russia,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,williams-dreadful-night,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,phillpotts-peacock-house-mysteries,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,trollope-framley-parsonage,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,orczy-skin-o-tooth,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,merrick-love-flies-o,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,huneker-overtones-book-temperaments,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,disraeli-lothair,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,thackeray-four-georges-english,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,ford-critical-attitude,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,symonds-shelley,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,hart-bellamy-trial,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,goethe,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,borrow-bible-spain,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,palmer-rudyard-kipling,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,stevenson-prince-otto,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,white-fire-flint,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,swinnerton-casement,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,stephens-women-french-revolution,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,flaubert-sentimental-education,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,thackeray-paris-sketch-book,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,hall-adams-breed,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,carlyle-love-letters-thomas,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,a-e-interpreters-2,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,jameson-clash,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,kirchwey-nation,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,seeger-letters-diary-alan,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,zola-rome-three-cities,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,meier-graefe-dostoevsky-man-work,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,wharton-twilight-sleep,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,reed-ten-days-shook,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,pope-essay-criticism,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,keyserling-book-marriage-new,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,mencken-prejudices,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,spens-elizabethan-drama,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,coppard-silver-circus,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,carnevali-hurried-man,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,gaskell-sylvias-lovers,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,solano-way,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,santayana-life-reason,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,borrow-romano-lavo-lil,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,sedgwick-dark-hester,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,grierson-lyrical-poetry-blake,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,sinclair-arnold-waterlow-life,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,maxwell-gabrielle-romance,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,brooke-john-webster-elizabethan,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,piccoli-benedetto-croce-introduction,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,bronte-poems-emily-bronte,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,beresford-meeting-place-stories,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,emerson-representative-men-seven,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,hardy-group-noble-dames,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,erskine-galahad-enough-life,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,connington-murder-maze,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,belloc-pyrenees,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,ludovici-woman-vindication,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,voltaire-candide,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,synge,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,ford-parades,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,russell-problems-philosophy,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,le-queux-fatal-face,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,hardy-two-tower,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,wells-ann-veronica,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,sanskrit-literature,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,walpole-mr-perrin-mr,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,wells-tales-unexpected,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,russell-prospects-industrial-civilization,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,hans-christian-andersen,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,frederic-damnation-theron-ware,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,lewis-wild-body,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,ford-good-soldier,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,benson-walter-pater,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,meredith-one-conquerors,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,knox-footsteps-lock,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,john-galsworthy,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,crofts-sea-mystery-inspector,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,beresford-kind-man,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,eldorado,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,rosenfeld-musical-portraits,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,welby-swinburne-critical-study,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,mowrer-american-world,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,kipling-jungle-book,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,johnston-relations,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,sullivan-atoms-electrons,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,beer-mauve-decade,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,london-night-born,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,sinclair-jimmie-higgins,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,katzin-eight-european-plays,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,maeterlinck-life-bee,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,pinero-second-mrs-tanqueray,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,swinnerton-staircase,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,tagore-reminiscences,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,freud-delusion-dream-interpretation,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,sitwell-german-baroque-art,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,poe-poems-essays-edgar,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,le-gallienne-romantic-90s,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,rosenfeld-port-new-york,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,perry-growth-civilization,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,ibsen-hedda-gabler,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,gosse-short-history-modern,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,crawley-mystic-rose-study,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,lawrence-prussian-officer-stories,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,trollope-kept-dark,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,mackenzie-parsons-progress,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,cellini-life-benvenuto-cellini,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,norris-vandover-brute,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,russell-introduction-mathematical-philosophy,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,lowndes-cressida-mystery,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,dell-ever-child,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,barnum-barnums-story,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,norris-pit-story-chicago,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,turgenev-torrents-spring,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,dostoyevsky-eternal-husband-stories,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,tarkington-seventeen-tale-youth,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,kreymborg-troubadour-autobiography,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,aiken-blue-voyage,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,galsworthy-chancery-forsyte-saga,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,bennett-strange-vanguard-fantasia,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,hopkins-london-pilgrimages,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,dell-second-country-france,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,fiske-destiny-man-viewed,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,kipling-story-gadsbys-tale,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,walpole-maradick-forty-transition,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,melville-great-german-short,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,gibbs-youth-triumphant,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,morris-rebellious-puritan-portrait,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,hardy-early-life-thomas,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,chesterton-napoleon-notting-hill,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,strindberg-confession-fool,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,brandon-young-love,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,scott-portrait-zelide,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,anthropology,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,road-2,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,wassermann-goose-man,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,inge-outspoken-essays,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,ford-little-less-gods,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,wells-way-world-going,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,hardy-late-lyrics-earlier,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,masterman-2-lo,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,duclaux-short-history-france,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,biron-memoirs-duc-lauzun,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,twain-innocents-abroad-new,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,saintsbury-english-novel,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,oppenheim-missing-delora,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,de-la-mare-listeners-poems,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,english-literature,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,city-dreadful-night,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,mackenzie-altar-steps,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,hamsun-children-age,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,bennett-things-interested-second,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,van-vechten-excavations-book-advocacies,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,sandburg-cornhuskers,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,dent-mozarts-operas-critical,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,chesterton-appreciations-criticisms-works,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,coppard-field-mustard,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,bennett-love-match-play,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,goldberg-havelock-ellis-biographical,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,spengler-decline-west,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,village,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,adams-flagrant-years,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,rhys-rabindranath-tagore-biographical,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,santayana-character-opinion-united,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,loving-fifty-contemporary-one,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,corkery-hounds-banba,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,gilman-man-made-world,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,gosse-coventry-patmore,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,waugh-love-days-modern,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,napoleon,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,symonds-key-blue-prose,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,walpole-young-enchanted,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,hood-book-robert-southwell,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,butts-speed-plough-stories,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,butler-life-habit,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,dos-passos-orient-express,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,flexner-prostitution-europe,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,freud-beyond-pleasure-principle,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,walpole-secret-city-novel,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,sitwell-triple-fugue,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,howells-indian-summer,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,huxley-mortal-coils,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,bennett-regent-five-towns,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,walpole-prelude-adventure,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,clutton-brock-shakespeares-hamlet,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,wilde-critic-pall-mall,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,schnitzler-anatol,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,wilkinson-new-voices-introduction,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,fovitzky-moscow-art-theatre,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,morand-closed-night,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,symons-charles-baudelaire-study,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,norris-bread,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,raleigh-authors-collection-literary,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,goldring-reputations-essays-criticism,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,andersen-fairy-tales-stories,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,yeats-early-memories-chapters,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,mckenna-secretary-state,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,beasley-first-thirty-years,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,london-call-wild,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,murry-pencillings-little-essays,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,james-finer-grain,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,emerson-poems,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,deeping-prophetic-marriage,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,kaye-smith-iron-smoke,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,jerome-told-supper,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,melville-great-french-short,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,car,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,sandburg-chicago-poems,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,maxwell-spinster-parish,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,sitwell-england-reclaimed,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,browning-poems-plays-robert,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,haggard-history-adventure,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,symons-loves-cruelty,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,gorky-decadence,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,mencken-book-burlesques,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,huneker-promenades-impressionist,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,burr-great-house-park,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,muirhead-contemporary-british-philosophy,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,cather-mortal-enemy,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,khayyam-rubaiyat-omar-khayyam,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,le-queux-letter-e,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,gissing,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,rossettis-poetical-works,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,stevenson-across-plains,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,okakura-book-tea,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,pater-essays-guardian,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,turgenev-fathers-children,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,nicoll-history-early-18th,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,jerome-tommy-co,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,huneker-egoists-book-supermen,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,woolf-kew-gardens,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,mottram-mr-dormer,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,miscellaneous-pieces,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,hamblin-school-paris,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,robins-dark-lantern-story,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,locke-perella,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,chesterton-charles-dickens-critical,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,taylor-mediaeval-mind-history,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,bennett-human-machine,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,cannan-annette-bennett,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,dane-wandering-stars,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,wagner-ring-nibelung,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,bell-safar-nameh-persian,2.0,1929-09-10,1929-12-10
kittredge-eleanor-hayden,sanger-woman-new-race,2.0,1929-09-10,1929-12-10
