member_id,item_id,score,subscription_start,subscription_end
kittredge-eleanor-hayden,hamsun-hunger,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hamsun-shallow-soil,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hardy-changed-man,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hardy-desperate-remedies,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hardy-group-noble-dames,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,gilmore-air,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hardy-laodicean-story-day,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ch-unclear,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,cellini-life-benvenuto-cellini,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hardy-pair-blue-eyes,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hardy-return-native,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,cather-youth-bright-medusa,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hardy-two-tower,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,harris-contemporary-portraits,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,harris-uncle-remus-songs,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,grey-rainbow-trail-romance,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,gregory-irish-theatre-chapter,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,green-short-history-english,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,green-filigree-ball-full,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,gissing-demos-story-english,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,gissing-house-cobwebs,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,gissing-new-grub-street,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,chekhov-lady-dog,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,gissing-town-traveller,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,give-take,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,goethe,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,gogh-letters-post-impressionist,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,chekhov-horse-stealers-stories,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,gold-unclear,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,goldring-margots-progress,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,goldring-nobody-knows,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,gordon-modern-french-painters,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,gorman-james-joyce-first,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,gosse-father-study-two,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,chekhov-black-monk,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,graves-irish-fairy-book,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,graves-irish-literary-musical,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,great-adventure,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ford-heart-country,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ford-best-plays-john,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,harte-idyls-foothills-prose,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dostoyevsky-letters-fyodor-michailovitch,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dickens-oliver-twist,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dickensian-magazine-dickens,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dickinson-appearances-notes-travel,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dickinson-european-anarchy,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dickinson-greek-view-life,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dickinson-meaning-good-dialogue,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dos-passos-one-mans-initiation,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dostoyevsky-honest-thief,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dostoyevsky-idiot,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dostoyevsky-white-nights-stories,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,conrad-within-tides,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,doughty-travels-arabia-deserta,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,douglas-old-calabria,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,corkery-threshold-quiet,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,douglas-sunday-express,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,douglas-went,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dowden-shakspere-critical-study,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dowson-dilemmas-stories-studies,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dreiser-color-great-city,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,corkery-munster-twilight,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dickens-old-curiosity-shop,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dickens-hard-times,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dickens-dombey,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dickens-david-copperfield,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,crowley-diary-drug-fiend,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,croce-ariosto-shakespeare-corneille,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,cummings-enormous-room,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,cummings-tulips-chimneys,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,crescent-moon,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,darwin-naturalists-voyage-round,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,davis-exiles-stories,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,davis-gallagher-stories,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,de-la-mare-listeners-poems,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,de-lanux-young-france-new,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,de-quincey-confessions-english-opium,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,de-quincey-quincey-autobiography,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,defoe-moll-flanders-roxana,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dehan-hath-wings-novel,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dekker-seven-deadly-sinnes,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dell-briary-bush,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,couperus-hidden-story-modern,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,couperus-dr-adriaan,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,diary-american-girl,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,conway-relativity,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,drinkwater-prose-papers,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,folk-lore-legends,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,fleay-almond-blossoms,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ervine-john-ferguson-play,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,essays-books,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,essays-lectures,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,evening-sun,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,f-unclear,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,farrar-life-christ,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ferber-cheerful-request,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,fiske-destiny-man-viewed,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,fiske-idea-god-affected,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,flecker-collected-poems-james,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,conrad-twixt-land-sea,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,flecker-poems,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,fletcher-lost-mr-linthwaite,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,fletcher-markenmore-mystery,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,fletcher-preludes-symphonies,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,fletcher-rayner-slade-amalgamation,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,fletcher-valley-headstrong-men,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,flexner-prostitution-europe,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,flood-ireland-myths-legends,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,flood-ireland-saints-scholars,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ervine-impressions-elders,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,english-italian-dictionary,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,empty-house,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,emperors-death,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,dublin-review,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,duclaux-short-history-france,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,conrad-set-six,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,eagle-books-general-third,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,earham,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,eastman-colors-life-poems,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,eastman-enjoyment-poetry,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,eastman-liberator,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,eddy-cubists-post-impressionism,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,elizabeth-browning,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ellis-little-essays-love,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ellis-man-woman-study,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ellis-new-spirit,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ellis-studies-psychology-sex,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ellis-task-social-hygiene,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,elton-schoolboys-exiles,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,emerson-essays,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,emerson-poems,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,emerson-representative-men-seven,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,harris-undreamd-shores,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,harte-luck-roaring-camp,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,beresford-h-g-wells,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,macaulay-views-vagabonds,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,london-jacket,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,london-john-barleycorn,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,long-swedish-woman,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,lubbock-george-calderon-sketch,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ludovici-woman-vindication,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,macaulay-dangerous-ages,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,brooke-1914-poems,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,bronte-wuthering-heights,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,bronte-jane-eyre,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,machen-far-things,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,man-king,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,crosfield-love-ancient-days,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,mackenzie-altar-steps,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,mackenzie-carnival,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,bramah-eyes-max-carrados,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,mackenzie-guy-pauline,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,bradley-story-flamenca,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,bradley-oxford-lectures-poetry,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,boyd-wheat,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,main,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,london-iron-heel,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,london-daughter-snows,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,london-call-wild,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,london-burning-daylight,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,burroughs-whitman-study,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,leacock-essays-literary-studies,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,leacock-nonsense-novels,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,leacock-winsome-winnie-new,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,lear-book-nonsense,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,lee-great-englishmen-sixteenth,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,burke-whispering-windows,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,leskov-sentry-stories,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,leslie-oppidan,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,burke-limehouse-nights-tales,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,lewis-free-air,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,bryher-development,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,lincoln-galusha-magnificent,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,lionel-johnson,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,locke-jaffery,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,lodge-modern-problems-discussion,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,brooks-wine-puritans,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,lodge-survival-man-study,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,london-adventure,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,mallarme-house-enemy,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,boyd-contemporary-drama-ireland,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,lawrence-sea-sardinia,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,miscellaneous-pieces,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,meredith-tragic-comedians-study,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,merezhkovsky-dostoievski-russian-merejkowski,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,merrick-actor-manager,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,merrick-chair-boulevard,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,merrick-one-mans-view,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,bisland-life-letters-lafcadio,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,millay-poems,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,milne-red-house-mystery,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,milton,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,miscellany-american-unclear,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,bosanquet-religion,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,modern-music,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,molnar-fashions-men-swan,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,monro-strange-meetings,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,montague-right-place-book,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,moore-ave-hail-farewell,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,beresford-revolution-novel,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,beresford-imperturbable-duchess-stories,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,beresford-imperfect-mother,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,moore-hail-farewell,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,meredith-ordeal-richard-feverel,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,meredith-one-conquerors,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,meredith-midnight-series-dialogues,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,meredith-evan-harrington,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,borrow-lavengro-scholar-gypsy,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,mansfield-love-woman,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,margaret-fuller,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,martin-emmy-lou-book,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,masefield-everlasting-mercy-widow,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,masefield-king-cole,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,masefield-tarpaulin-muster,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,masters-mitch-miller,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,masters-nuptial-flight,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,maugham-chinese-screen,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,maugham-trembling-leaf-little,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,maxwell-better-worse,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,mcalmon-hasty-bunch,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,bojer-kingdom,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,mencken-book-burlesques,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,mencken-prejudices-first-series,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,mencken-prejudices-second-series,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,meredith-diana-crossways,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,blasco-ibanez-mare-nostrum-sea,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,butcher-memories-george-meredith,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,lawrence-psychoanalysis-unconscious,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hauptmann-phantom-novel,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,carroll-alices-adventures-wonderland,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hudson-purple-land,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hundred-seventy-chinese,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,huneker-melomaniacs,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,huneker-overtones-book-temperaments,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,huneker-promenades-impressionist,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,huneker-variations,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hunt-tales-uneasy-2,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hutchinson-freedom,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,huxley-leda,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,huxley-margin,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,james-golden-bowl,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ibanez-four-horsemen-apocalypse,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ibsen-emperor-galilean-world,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ibsen-hedda-gabler,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ibsen-master-builder,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ibsen-peer-gynt,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,ingram-true-chatterton-new,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,iron-age,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,irwin-letters-japanese-schoolboy,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,james-daisy-miller,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hudson-little-boy-lost,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hudson-birds-town-village,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,howells-undiscovered-country,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,howe-synge-critical-study,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hearn-east-reveries-studies,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hearn-gleanings-buddha-fields,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hearn-glimpses-unfamiliar-japan,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hearn-kokoro,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hearn-letters-raven,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hecht-gargoyles,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,henry-four-million,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,henry-villa-elsa,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,herford-childs-primer-natural,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hergesheimer-mountain-blood-novel,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hergesheimer-three-black-pennys,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hewlett-halfway-house-comedy,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hewlett-open-country-comedy,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hichens-garden-allah,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,hobman-westminster-gazette,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,holding-invincible-minnie,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,honore-de-balzac-celibates,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,howard-surrey-poems,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,howe-bernard-shaw-critical,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,james-diary-man-fifty,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,james-house-novel,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,butler-life-habit,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,kipling-just-stories,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,cannan-annette-bennett,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,joyce-ulysses,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,kay-scott-blind-mice,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,keats-keats-poems,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,kennedy-legendary-fictions-irish,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,kennedy-mixed-company,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,key-love-marriage,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,keynes-economic-consequences-peace,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,king-inner-shrine-novel,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,kipling-many-inventions,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,james-joyce,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,kipling-poems-stories,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,kipling-stalky-co,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,kipling-story-gadsbys-tale,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,landmark,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,landor-imaginary-conversations,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,lang-cock-lane-common,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,langland-piers-ploughman,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,lawrence-england-england-stories,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,lawrence-fantasia-unconscious,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,cannan-house-prophecy,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,cannan-mendel-story-youth,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,cannan-mummery-tale-three,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,johnston-witch,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,james-last-valerii-master,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,james-letters-henry-james,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,james-reverberator,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,carpenter-loves-coming-age,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,james-sense-past,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,james-varieties-religious-experience,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,james-watch-ward,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,james-wings-dove,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,jameson-clash,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,jameson-imprudence,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,japanese-fairy-tales,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,jerome-angel-author-others,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,jerome-passing-third-floor,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,cannan-time-eternity-tale,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,jerome-three-men-bummel,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,jerome-tommy-co,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,jew,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,john-galsworthy,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,johnston-gay-dombeys,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,jennings-shadows-o-henry,1,1924-01-17,1924-05-17
kittredge-eleanor-hayden,joyce-dubliners,34,1929-09-10,1929-12-10
kittredge-eleanor-hayden,joyce-portrait-artist-young,31,1929-09-10,1929-12-10
kittredge-eleanor-hayden,thayer-dial,23,1929-09-10,1929-12-10
kittredge-eleanor-hayden,criterion,21,1929-09-10,1929-12-10
kittredge-eleanor-hayden,joyce-exiles,19,1929-09-10,1929-12-10
kittredge-eleanor-hayden,mansfield-garden-party-stories,19,1929-09-10,1929-12-10
kittredge-eleanor-hayden,dreiser-sister-carrie,19,1929-09-10,1929-12-10
kittredge-eleanor-hayden,mansfield-bliss-short-stories,16,1929-09-10,1929-12-10
kittredge-eleanor-hayden,squire-london-mercury,16,1929-09-10,1929-12-10
kittredge-eleanor-hayden,ellis-studies-psychology-sex,15,1929-09-10,1929-12-10
kittredge-eleanor-hayden,strachey-queen-victoria,14,1929-09-10,1929-12-10
kittredge-eleanor-hayden,garnett-lady-fox,14,1929-09-10,1929-12-10
kittredge-eleanor-hayden,lewis-main-street-story,14,1929-09-10,1929-12-10
kittredge-eleanor-hayden,douglas-south-wind,13,1929-09-10,1929-12-10
kittredge-eleanor-hayden,lewis-babbitt,13,1929-09-10,1929-12-10
kittredge-eleanor-hayden,moore-esther-waters,13,1929-09-10,1929-12-10
kittredge-eleanor-hayden,mencken-american-mercury,13,1929-09-10,1929-12-10
kittredge-eleanor-hayden,conrad-lord-jim,13,1929-09-10,1929-12-10
